subject,sona_id,curTime,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,phase,phase_run_time,choice_trial,search_trial,exp_runtime_mins,phase_runtime_mins,condition,magnitude,direction,choice_response_key,search_response_key,left_deck_id,right_deck_id,risky_deck_outcome_top,risky_deck_outcome_bottom,safe_deck_outcome,selected_deck_location,selectedRiskyDeck,error,n_stimuli,present_or_absent,chosenDeckId,choice_rt,search_rt
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,2,6,4,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,1,39,present,safeDeck,2676,2626
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,3,7,5,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,0,39,absent,safeDeck,2676,25387
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,4,7,5,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,1,39,present,safeDeck,2676,4685
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,5,7,5,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,0,39,absent,safeDeck,2676,3855
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,6,7,5,HM,Moderate,Harder than Reference,F,j,riskyDeck,safeDeck,14,0,7,right,0,0,39,present,safeDeck,2676,4401
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,7,7,5,HM,Moderate,Harder than Reference,F,j,riskyDeck,safeDeck,14,0,7,right,0,0,39,present,safeDeck,2676,1615
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,8,7,5,HM,Moderate,Harder than Reference,F,j,riskyDeck,safeDeck,14,0,7,right,0,0,39,present,safeDeck,2676,1778
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,9,7,5,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,0,39,absent,safeDeck,2676,2026
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,10,7,5,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,0,39,absent,safeDeck,2676,3608
it1l37kgtyg,13460,27/03/2022@17:34:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",1280,720,1263,520,main,2949673,4,11,7,5,HM,Moderate,Harder than Reference,F,k,riskyDeck,safeDeck,14,0,7,right,0,1,39,present,safeDeck,2676,7356
