"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","corrected_effort_units","outcomeSwitch","condition","selectedRiskyDeck"
"f210414_4dyg834xzyk",28,1257,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"f210414_4dyg834xzyk",29,1296,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",8,"HM",1
"f210414_4dyg834xzyk",30,1267,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",8,"EM",1
"f210414_4dyg834xzyk",31,1223,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"f210414_4dyg834xzyk",32,1365,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"f210414_4dyg834xzyk",33,1315,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"f210414_4dyg834xzyk",34,2683,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"f210414_4dyg834xzyk",35,1209,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",8,"HM",1
"f210414_4dyg834xzyk",36,1094,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"f210414_4dyg834xzyk",37,1234,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"f210414_4dyg834xzyk",38,1250,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",8,"HM",1
"f210414_4dyg834xzyk",39,1363,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",14,"HE",1
"f210414_4dyg834xzyk",40,1425,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"f3272_xdmicmb7f8d",2,2684,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"f3272_xdmicmb7f8d",3,4235,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",12,"HM",1
"f3272_xdmicmb7f8d",4,5259,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"f3272_xdmicmb7f8d",5,5288,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"f3272_xdmicmb7f8d",6,2642,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"f3272_xdmicmb7f8d",7,3706,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"f3272_xdmicmb7f8d",8,6277,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"f3272_xdmicmb7f8d",9,5650,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",8,"HE",1
"f3272_xdmicmb7f8d",10,3189,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"f3272_xdmicmb7f8d",11,3867,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"f3272_xdmicmb7f8d",12,4348,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"f3272_xdmicmb7f8d",13,2671,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"false",8,"HE",1
"f3272_xdmicmb7f8d",14,5554,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"false",8,"HM",1
"f3272_xdmicmb7f8d",15,1856,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"f3272_xdmicmb7f8d",16,3215,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",8,"EE",1
"f3272_xdmicmb7f8d",17,3868,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"f3272_xdmicmb7f8d",18,3320,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"f3272_xdmicmb7f8d",19,2923,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"f3272_xdmicmb7f8d",20,2976,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",2,"EE",1
"f3272_xdmicmb7f8d",21,2332,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",8,"EE",1
"f3272_xdmicmb7f8d",22,3165,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",8,"HE",1
"f3272_xdmicmb7f8d",24,2253,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"f3272_xdmicmb7f8d",25,1882,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",2,"EE",1
"f3272_xdmicmb7f8d",26,3286,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",12,"HM",1
"f3272_xdmicmb7f8d",27,1431,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",14,"HE",1
"f3272_xdmicmb7f8d",28,2323,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"f3272_xdmicmb7f8d",29,5037,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",8,"EE",1
"f3272_xdmicmb7f8d",30,4282,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"f3272_xdmicmb7f8d",31,2395,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"false",8,"HM",1
"f3272_xdmicmb7f8d",32,3093,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"f3272_xdmicmb7f8d",33,3149,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"f3272_xdmicmb7f8d",34,3755,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"f3272_xdmicmb7f8d",35,1728,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",14,"HE",1
"f3272_xdmicmb7f8d",36,4343,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"f3272_xdmicmb7f8d",37,2215,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"f3272_xdmicmb7f8d",38,3358,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"f3272_xdmicmb7f8d",40,2267,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"f51219_1w99zashakq",2,2802,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"f51219_1w99zashakq",4,3260,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"f51219_1w99zashakq",5,1767,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"f51219_1w99zashakq",6,1783,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"f51219_1w99zashakq",8,2910,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"f51219_1w99zashakq",9,2809,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"f51219_1w99zashakq",10,1648,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"f51219_1w99zashakq",11,2664,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"true",5,"EE",0
"f51219_1w99zashakq",12,2006,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",8,"HM",1
"f51219_1w99zashakq",13,2095,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"f51219_1w99zashakq",14,1587,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",8,"HE",1
"f51219_1w99zashakq",15,1443,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",8,"HM",1
"f51219_1w99zashakq",16,1759,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"f51219_1w99zashakq",17,1589,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",2,"EE",1
"f51219_1w99zashakq",18,2109,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"f51219_1w99zashakq",19,2786,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"f51219_1w99zashakq",20,1685,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"f51219_1w99zashakq",21,1289,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"f51219_1w99zashakq",22,1563,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"f51219_1w99zashakq",23,1581,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"f51219_1w99zashakq",24,2040,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"f51219_1w99zashakq",26,1780,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"f51219_1w99zashakq",27,1393,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"f51219_1w99zashakq",28,2822,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"f51219_1w99zashakq",29,1701,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"f51219_1w99zashakq",30,1207,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",8,"HM",1
"f51219_1w99zashakq",31,1508,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"f51219_1w99zashakq",32,1541,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"true",5,"EE",0
"f51219_1w99zashakq",33,1519,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"f51219_1w99zashakq",34,2010,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"f51219_1w99zashakq",35,1963,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"f51219_1w99zashakq",36,1455,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"f51219_1w99zashakq",37,1895,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"f51219_1w99zashakq",39,3651,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"f51219_1w99zashakq",40,4059,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"f5315_h268s3v5bi8",2,3024,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"f5315_h268s3v5bi8",3,2004,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"f5315_h268s3v5bi8",4,2797,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"f5315_h268s3v5bi8",5,1915,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"f5315_h268s3v5bi8",6,1647,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"f5315_h268s3v5bi8",7,2973,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"f5315_h268s3v5bi8",8,2464,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"f5315_h268s3v5bi8",9,1735,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"f5315_h268s3v5bi8",10,1954,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",2,"EE",1
"f5315_h268s3v5bi8",11,2266,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"f5315_h268s3v5bi8",12,2109,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"f5315_h268s3v5bi8",13,1725,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"f5315_h268s3v5bi8",14,1742,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"f5315_h268s3v5bi8",15,2133,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",2,"EE",1
"f5315_h268s3v5bi8",16,1603,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"f5315_h268s3v5bi8",17,1521,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"f5315_h268s3v5bi8",18,1811,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"f5315_h268s3v5bi8",19,2024,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"f5315_h268s3v5bi8",20,2302,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"f5315_h268s3v5bi8",21,2191,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"f5315_h268s3v5bi8",22,1651,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"f5315_h268s3v5bi8",23,1617,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"f5315_h268s3v5bi8",24,1472,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"f5315_h268s3v5bi8",25,1578,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"f5315_h268s3v5bi8",26,1779,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"f5315_h268s3v5bi8",27,1341,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"f5315_h268s3v5bi8",28,1390,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
